# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_421;unbefugte Herstellung oder Übertragung;0;1;0;NULL;;;;;
304_422;Zurschaustellen der Hilflosigkeit einer Person;0;1;0;NULL;;;;;
304_423;Gebrauch einer unbefugt hergestellten oder übertragenen Bildaufnahme;0;1;0;NULL;;;;;
304_424;unbefugte Weitergabe einer befugt hergestellten Bildaufnahme an Dritte;0;1;0;NULL;;;;;
304_425;unbefugtes Zugänglichmachen einer Bildaufnahme, die geeignet ist, dem Ansehen der abgebildeten Person erheblich zu schaden;0;1;0;NULL;;;;;
304_426;Verschaffen einer Bildaufnahme, die die Nacktheit einer anderen Person unter achtzehn Jahren zum Gegenstand hat;0;1;0;NULL;;;;;
304_427;in eine hilflose Lage versetzen oder im Stich lassen;0;1;0;NULL;;;;;
304_428;eigenes Kind;0;1;0;NULL;;;;;
304_429;anvertraute Person;0;1;0;NULL;;;;;
304_43;Beischlaf oder ähnliche sexuelle Handlungen i. V. m. Eindringen;0;1;0;NULL;;;;;
